RA,Dec,redshift,rmag,set_id
139.29007137143296,1.4859141693973494,1.0494996339075702,19.36073112487793,1
139.2131515340619,1.2981532290171764,1.5558729559654123,19.549964904785156,1
139.93286385446294,0.8598320377462353,1.9280049051812276,21.260791778564453,1
139.9966265725458,0.4138125634156504,1.5595365292752783,19.831207275390625,1
138.76007612129231,0.8951143775750954,1.3130130559561992,19.11664390563965,1
139.68911312430473,0.7790061109574861,1.5655018557343157,19.507373809814453,1
139.32294757505147,1.0665798094338403,1.235162852684115,21.03299140930176,1
138.5764546445224,1.7013661782968084,1.5891544722657445,21.316665649414062,1
138.2844282060764,0.8311273336199035,1.1610111507248382,18.992494583129883,1
140.0294297337705,1.3248081191868282,1.6498959990147344,21.56843376159668,1
140.11963000000003,1.1402958,1.1683491468429563,22.392099380493164,1
138.6049827205993,1.724739260309747,1.0019773580840807,19.71383476257324,1
138.32302000000004,0.61257911,1.1583173274993896,20.48438262939453,1
139.67544207858506,1.149839988112884,1.240322395571568,21.694488525390625,1
139.85285756198198,1.3621006070854766,1.4709245637165076,22.32847785949707,1
139.12984606521346,2.170666662096598,1.1801067925641908,21.031206130981445,1
138.75206466004366,1.6504954713518407,1.154588686503784,21.518129348754883,1
138.85125,0.34241254,1.9408849477767944,19.086200714111328,1
139.88530249583528,1.1992443541532722,1.509555060357699,21.249826431274418,1
138.846738457019,1.4151098945108596,1.8093116108843417,20.592294692993164,1
139.74248050699643,0.7803731500519974,1.8950075821709549,19.480480194091797,1
139.23900736239622,0.7576244724517721,1.6279939255383025,20.76930809020996,1
138.50827711165863,0.4823962280900628,1.2558664198307503,20.304100036621097,1
139.87442,1.1807376,1.1348692178726196,21.900833129882812,1
139.99662999999998,0.41380923,1.5611810684204102,20.657499313354492,1
139.33247932060792,1.9307588016040176,1.7623994927001156,21.48042869567871,1
138.4283034967713,0.9323431283951172,1.7251212012206576,21.747726440429688,1
138.91236181565696,1.753799434510207,1.1591412118277855,19.93384552001953,1
139.7669681027293,1.918808157541642,1.6377428884612115,21.30091094970703,1
138.9240266879721,2.087480863586979,1.3203151021568835,19.822734832763672,1
139.03435000000002,0.35204033,1.59049391746521,20.17849922180176,1
139.83141724571175,0.3638402975490113,1.2473991886136986,20.47807502746582,1
139.17084292684876,0.3476228529933691,1.4128374320855503,20.600156784057617,1
139.26092137928438,1.046449292828881,1.194094553226272,20.76956367492676,1
138.79159117585863,1.072646379219498,1.2176962679803598,21.255674362182617,1
138.8398654265521,1.20170597155531,1.4690629750712614,18.560138702392575,1
138.91543736818656,1.5965949772389434,1.9861359264891096,21.783191680908203,1
139.5512459317882,1.7434457386476985,1.030754725066371,19.180641174316406,1
139.26814000000002,1.3706252,1.0496363639831543,22.183494567871097,1
139.92138999999997,1.6619379,1.46682870388031,22.033004760742188,1
138.5988208789939,1.498849685777866,1.0068077249138283,21.799375534057617,1
140.02281135316258,1.691773935811146,1.404238358222916,19.912315368652344,1
139.00240632266815,1.8789299554169605,1.1832318789660417,20.32596206665039,1
139.28010895263787,0.9061874280221776,1.9528341624241607,21.1927490234375,1
139.04032620449806,2.032414366879373,1.65826259631925,20.01909065246582,1
138.50603779890693,0.9692435869170404,1.2098772121539685,18.13067626953125,1
139.0343472044312,0.352040561139551,1.5920156038388822,19.349411010742188,1
