RA,Dec,redshift,rmag,set_id
357.74489496008107,1.965761174831144,1.376225651110182,21.101375579833984,1
358.41693,3.2349853,1.111289381980896,23.630769729614254,1
357.68030999999996,2.6988792,1.6692863702774048,21.467756271362305,1
356.89437,2.6670814,1.7580792903900146,20.389524459838867,1
357.42544,2.3169404,1.0902162790298462,19.724998474121097,1
358.31581000000006,2.385114,1.5571534633636477,20.402565002441406,1
358.15832226197307,3.4520566684790945,1.2559011286190187,20.162256240844727,1
358.60401,3.5643466,1.9279468059539795,20.543079376220703,1
357.10789,2.3755767,1.6500874757766724,21.74962043762207,1
358.02339000000006,2.6238461,1.8704830408096311,21.415109634399418,1
357.13549,2.9306701,1.5926779508590698,21.35803604125977,1
358.72609,3.3372834,1.3283616304397583,21.256492614746097,1
357.2799692908369,3.581610232937316,1.715562091444454,21.477066040039062,1
357.9393600000001,1.865947,1.9675170183181765,19.578386306762695,1
357.95037,3.4045531,1.6059247255325315,21.487220764160156,1
357.03593,2.1238493,1.8711179494857788,19.75647735595703,1
358.34699,1.9990395,1.4299415349960327,21.370195388793945,1
357.806630031699,2.405607320524545,1.17580062100471,21.9907283782959,1
358.69435999999996,2.9006258,1.4108850955963137,21.86899757385254,1
356.9418029715019,3.1508614564466075,1.536104576906152,21.489347457885746,1
357.0475286810301,3.5188235596851833,1.93337859065584,22.485422134399418,1
358.83412999999996,2.8875512,1.1288657188415527,20.41690444946289,1
357.69693000000007,2.9753718,1.1398504972457886,21.14385032653809,1
357.89450592255736,1.9286806825989875,1.380187953287735,20.90228271484375,1
356.81705,3.3963837,1.6879618167877195,20.729087829589844,1
358.0091,2.6510261,1.4619653224945068,21.667638778686523,1
357.41139999999996,2.9908587,1.827763080596924,21.85807228088379,1
357.1315956328806,3.1092027883846507,1.1240501500481968,22.198854446411133,1
357.39071,2.7558935,1.9926811456680296,20.26656913757324,1
357.70667960696755,3.808839431059612,1.0498951987027665,19.289501190185547,1
357.06737999999996,2.2250948,1.0064911842346191,19.846294403076172,1
357.36149080900844,1.93539081424454,1.6019698548491346,22.145423889160156,1
358.04297173672626,3.208028322768373,1.009864154102024,20.676048278808594,1
357.23106000000007,3.8284902,1.5750046968460083,20.735130310058594,1
358.2932764106362,3.122484990000726,1.6935563695257208,19.535335540771484,1
357.49864,3.8288584,1.130048155784607,20.985387802124023,1
357.905585442223,3.583958841529715,1.7097531644462618,20.429786682128903,1
357.41473999999994,1.9420257,1.2232627868652344,19.479167938232425,1
357.69693000000007,2.9753718,1.1390223503112793,21.14385032653809,1
357.1379849408392,3.372935394638094,1.6921696423264616,20.758602142333984,1
357.1991325414509,3.836758690355252,1.6165039915801958,21.104782104492188,1
356.78301,2.9397696,1.332688808441162,20.871423721313477,1
358.02337364942,2.623861995762359,1.8687763597318092,22.28609848022461,1
358.1845599999999,2.1739593,1.9254043102264404,19.99711799621582,1
358.05872,3.4272037,1.7080262899398804,20.739593505859375,1
357.59688000000006,3.5429675,1.7850375175476074,21.646203994750977,1
358.5902138529334,3.029526221767769,1.4270023860424308,22.117687225341797,1
358.08556999999996,3.2527941,1.318029522895813,21.42223739624023,1
358.39164000000005,2.2321442,1.8520393371582031,22.016939163208008,1
358.38984613203,2.4723737564046475,1.228556459892241,21.35813331604004,1
356.8447369420256,3.5242569705646623,1.6859785411159771,20.735652923583984,1
357.25553,3.1556331,1.3686251640319824,20.055023193359375,1
357.10348,2.4179222,1.2199586629867554,19.027204513549805,1
357.59685985802474,3.542994189866816,1.7861852139429697,21.439857482910156,1
357.96540995872715,2.0132908824015936,1.8977017401579,22.21405029296875,1
358.23443,2.3072758,1.1229901313781738,20.5222225189209,1
356.94102,2.2809069,1.6514341831207275,21.040361404418945,1
358.23443,2.3072758,1.1213433742523191,20.5222225189209,1
358.06331,3.7841116,1.553433895111084,20.878923416137695,1
357.95037,3.4045531,1.607087016105652,21.487220764160156,1
357.37609999999995,1.940583,1.0407085418701172,18.548507690429688,1
357.0414599999999,2.5067362,1.7781623601913452,19.72318458557129,1
358.46226,2.3666541,1.696703553199768,20.213714599609375,1
357.00790674238107,3.2750305237641473,1.6231129848023502,22.02685546875,1
