RA,Dec,redshift,rmag,set_id
136.9095356482682,-0.8717927080301032,1.0732178457095949,21.42772674560547,1
137.75569000497873,-1.1968921297280646,1.6350277586225226,21.18892288208008,1
136.9613119898965,-0.5770817982441805,1.4330865432259632,21.32091522216797,1
137.71687897026186,-0.8750772861312602,1.7335900911504871,20.92012596130371,1
137.49580000000003,-0.555263,1.8289835453033447,18.07411766052246,1
137.6703342899985,-0.4515197167800058,1.0643079507730424,20.878488540649418,1
137.4958172302214,-0.5552735874502662,1.834932024595161,17.81523895263672,1
137.42349000000002,-0.96599837,1.0721889734268188,21.192800521850582,1
136.8748846904783,-0.8319748750194276,1.5166609829884738,21.205530166625977,1
137.35408503280297,-0.1902674904800463,1.5971629898652278,21.02084732055664,1
137.14369999999997,-1.0422003,1.4036654233932495,20.509601593017575,1
136.35025481249085,-0.634276556050023,1.7573206775096324,18.500469207763672,1
137.4958172302214,-0.5552735874502662,1.83511076621956,17.81523895263672,1
137.4996853401848,-0.3558347183906305,1.272354291771174,19.87373924255371,1
136.5959476123166,-0.6983408996642831,1.1840102417313594,18.90091896057129,1
136.64853559895343,-0.0766404120361227,1.1039031309795808,19.012229919433594,1
136.90549502038834,-0.5693922864182522,1.0179213825690812,20.243511199951172,1
136.77884835605312,-0.3109381962395838,1.9558716546930424,20.12333869934082,1
137.44031764639584,-0.9181300792925,1.1249683266560575,19.482593536376953,1
137.1437601661393,-1.042192303699199,1.402449279577422,20.513656616210938,1
137.57023762906752,-0.9059000401835408,1.0423590763972417,20.24462890625,1
137.08288378650352,-0.6643677169853371,1.0968435264379257,21.121417999267575,1
136.36386,-1.3706087,1.544582486152649,20.536949157714844,1
136.82153138771838,0.1462339736566004,1.2141624706002887,18.87838363647461,1
137.09538255702606,-0.722806150894988,1.8408960546614788,20.692909240722656,1
135.99106504737338,-0.8120636159441149,1.4060168820986925,19.934436798095703,1
137.1011591440092,-0.1217617686295207,1.20184811241027,19.685256958007812,1
136.82153,0.14623306,1.215453028678894,19.703500747680664,1
136.55439240327289,-1.1450189971284217,1.0518423632374212,19.54242706298828,1
137.35004116712278,0.0364207288826417,1.8746124716000037,16.536579132080078,1
137.57024,-0.90590046,1.0412458181381226,21.075199127197266,1
137.28921000000005,-0.4526932,1.1723847389221191,20.73579978942871,1
136.30157664911016,-0.0281868652565469,1.7816771229747863,21.056198120117188,1
136.3638760872087,-1.3706390907607942,1.5473321614507094,20.471458435058594,1
136.95691198431788,-0.3825929042416962,1.2410723326837094,20.635454177856445,1
137.15015850132093,-0.2051009490864658,1.217517266195896,20.370695114135746,1
137.60045619962253,-0.4665169580558339,1.4268683977451408,19.34947967529297,1
