RA,Dec,redshift,rmag,set_id
179.2679578007977,-0.90809189174182,1.5643618266052568,22.9346866607666,1
177.9555833707879,-0.2293239237604285,1.56432301763159,21.42929458618164,1
178.62125623904453,-0.6394341036312012,1.9510110200923816,20.14742088317871,1
179.35652320283432,-1.511405760143023,1.8444474184103068,22.059755325317383,1
179.1268472944673,-0.6008923779608196,1.708972894695922,22.13797950744629,1
178.97547978413394,-1.0613523207286524,1.9707941319395264,18.790817260742188,1
179.29115018573543,-0.1565303166379699,1.0891480182679123,21.20013999938965,1
178.79936278935182,-0.9704645906486756,1.6595630554385008,22.583824157714844,1
177.74907587200053,-0.4722713294637686,1.34093991699018,21.112607955932617,1
179.6549261478484,-0.5222013628669439,1.3172896667916494,22.93257713317871,1
179.2605204060834,-0.7931096370692613,1.2753684452897305,20.4262638092041,1
179.1063389976248,-1.623621484271009,1.5175806325957215,21.52156639099121,1
179.3677723993012,-1.0946318510457242,1.951937595043324,21.793643951416016,1
178.93741378151248,-1.6953260301696154,1.1005856632698876,21.1907901763916,1
179.15796059637754,-1.554586830557824,1.9049595611017456,23.046079635620117,1
178.11449560173554,-0.5168639400174639,1.0593239850323886,20.57054901123047,1
178.11415299024517,-0.2911110976979092,1.946485203278964,21.68208885192871,1
178.27905048006517,-1.7829092966976476,1.496529160616557,19.839282989501953,1
178.7759117126489,-1.2202790290533072,1.555378480457486,19.039581298828125,1
177.72272646975003,-0.7692713856763932,1.9694695412725665,20.267658233642575,1
178.97746020671798,-1.4734969226163082,1.392424119405449,20.53971290588379,1
179.40771573694752,-0.6799557875131542,1.371398628629709,20.731216430664062,1
177.84436054739223,-1.3174482013461226,1.6449372580156336,22.414613723754883,1
179.4532185787221,0.0232746470795936,1.2804758480579,19.890064239501953,1
179.5091468807307,-1.503923249690995,1.9347601705921988,21.92047691345215,1
178.0562588795893,-0.3475883364542761,1.5800996176234583,22.61737632751465,1
179.46249473260667,-0.0760508034400331,1.964438038639724,21.283607482910156,1
179.40771573694752,-0.6799557875131542,1.3704573967675835,20.731216430664062,1
179.1434647827778,-0.9085575982407532,1.0194765075361345,20.40286636352539,1
179.76589455194392,-0.9170312166184568,1.246606395027244,22.36971664428711,1
179.43756659049106,-0.9863074700192016,1.252340273375088,18.77465057373047,1
178.97636196212713,-0.4874362834271438,1.2332638763186516,21.763195037841797,1
179.79566516054274,-0.4734210857408246,1.5112924949119215,21.065017700195312,1
178.56527529210734,-0.9647459816017092,1.7039395223225262,23.036041259765625,1
178.27242107493072,-0.165999396034896,1.3935815540758454,20.499542236328125,1
178.78573859899566,-1.0328762804976752,1.0144394426625776,21.63800048828125,1
178.79936278935182,-0.9704645906486756,1.6573039531955194,22.583824157714844,1
178.81033927110954,-0.6689435241806947,1.35548533409976,21.076061248779297,1
179.7265971348802,-0.3822442621625829,1.2166748113797212,22.7415828704834,1
179.46852559238283,-1.368985765787981,1.2109712253572475,21.589542388916016,1
178.78345912852765,-0.6164456774756996,1.7406453804480844,20.191394805908203,1
179.4216805012357,-0.8661297120871085,1.652361704865644,21.551435470581055,1
